thumbnail_url;logo_url;channel_url;title;category;description
https://r.dcs.redcdn.pl/scale/play/playtv/images/catchup/0b864175-4cf4-426c-bda3-ccd59efe153b/AEL0155715_POST_SN_1920x1080.jpg?srcmode=3&srcw=16&srch=9&dstw=420&dsth=236&quality=80&type=1;https://r.dcs.redcdn.pl/scale/play/playtv/upload/live/9/images/1025055487?srcmode=3&srcx=0&srcy=0&srcw=1&srch=1&dstw=512&dsth=512&type=0;https://playnow.pl/wideo/serial/29864901;Tajemnice ziem odzyskanych;Dokument;Po klęsce nazistowskich Niemiec w 1945 roku części byłej Trzeciej Rzeszy zostały włączone do Polski. Wyjeżdżający Niemcy pozostawili swoje domy, wsie i miasta, które następnie zostały zasiedlone przez Polaków przybywających pociągami, ciężarówkami i pieszo. Ci nowi osadnicy odkryli sekrety i skarby na terenach znanych jako ziemie odzyskane, co wywołało powszechną fascynację, która trwa do dziś.
https://r.dcs.redcdn.pl/scale/play/playtv/images/catchup/8e4be911-eda7-4656-9ad6-afff173039fd/COMMISSARIO_RICCIARDI_S1_EP3_A51026281.jpg?srcmode=3&srcw=16&srch=9&dstw=420&dsth=236&quality=80&type=1;https://r.dcs.redcdn.pl/scale/play/playtv/upload/live/2060267/images/908106481?srcmode=3&srcx=0&srcy=0&srcw=1&srch=1&dstw=512&dsth=512&type=0;https://playnow.pl/wideo/serial/29982583;Inspektor Ricciardi;Dramat;Enigmatyczny inspektor Ricciardi dysponuje darem, który dla niego jest także przekleństwem: widzi duchy ludzi, którzy zginęli gwałtowną śmiercią, i słyszy ich ostatnie myśli.
https://r.dcs.redcdn.pl/scale/play/playtv/images/catchup/8851dc3a-4039-445b-9e37-77cd0d2b293a/AEL0157536_POST_SN_1920x1080.jpg?srcmode=3&srcw=16&srch=9&dstw=420&dsth=236&quality=80&type=1;https://r.dcs.redcdn.pl/scale/play/playtv/upload/live/5511368/images/1025055463?srcmode=3&srcx=0&srcy=0&srcw=1&srch=1&dstw=512&dsth=512&type=0;https://playnow.pl/wideo/serial/29923726;Dożywotniacy;Dokument;Dożywocie to najsurowszy wymiar kary w polskim prawie. Obecnie w Polsce odbywa ją 441 osób. Każda z nich zabiła z premedytacją, często ze szczególnym okrucieńtwem. Nowy polski serial dokumentalny „Dożywotniacy” to zapis pięciu rozmów z tymi, którzy zgodzili się opowiedzieć swoją historię przed kamerą. Wypowiedzi dożywotniaków uzupełniają inscenizacje i komentarze ekspertów – m.in. profesorów prawa, psychologów i funkcjonariuszy służby więziennej. Bohaterowie programu do końca życia będą zmagali się ze swoją przeszłością w więziennych murach. Niektórzy z nich są wielokrotnymi mordercami, dla których ludzkie życie jest bezwartościowe, a zabicie człowieka przychodzi z niewiarygodną łatwością. Inni nie wiedzą, „co w nich wstąpiło”, mówią, że to był impuls, że byli amoku, że okazało się, że drzemie w nich „potwór”. Mimo że każdy z bohaterów programu jest inny, łączy ich jedno – każdy z nich jest mordercą, a ich jedyną nadzieją na wyjście z więzienia jest warunkowe przedterminowe zwolnienie.
https://r.dcs.redcdn.pl/scale/play/playtv/upload/live/2060267/images/908106481?srcmode=3&srcx=0&srcy=0&srcw=1&srch=1&dstw=512&dsth=512&type=0;https://r.dcs.redcdn.pl/scale/play/playtv/upload/live/2060267/images/908106481?srcmode=3&srcx=0&srcy=0&srcw=1&srch=1&dstw=512&dsth=512&type=0;https://playnow.pl/wideo/serial/8711909;Wiedeńska krew;Dramat;Max Liebermann, uczeń Zygmunta Freuda, pomaga Oskarowi Rheinhardtowi rozwiązać sprawę serii brutalnych morderstw w Wiedniu z początków XX w.
https://r.dcs.redcdn.pl/scale/play/playtv/images/catchup/9eb82459-15f8-4837-a3a1-241809c92663/THE_MARLOW_MURDER_CLUB_S1_EP3_A51027343.jpg?srcmode=3&srcw=16&srch=9&dstw=420&dsth=236&quality=80&type=1;https://r.dcs.redcdn.pl/scale/play/playtv/upload/live/2060267/images/908106481?srcmode=3&srcx=0&srcy=0&srcw=1&srch=1&dstw=512&dsth=512&type=0;https://playnow.pl/wideo/serial/29452854;Marlow: klub zbrodni;Dramat;Emerytowana archeolog, żona duchownego i pani wyprowadzająca psy zaczynają współpracę jako detektywi-amatorzy, ścigając się z czasem, aby powstrzymać seryjnego mordercę grasującego w ich mieście.
https://r.dcs.redcdn.pl/scale/play/playtv/images/catchup/ba1e40d5-bb41-4039-b430-20a9b3b3f567/BIBLE_HUNTERS_S1_EP1_10043297.jpg?srcmode=3&srcw=16&srch=9&dstw=420&dsth=236&quality=80&type=1;https://r.dcs.redcdn.pl/scale/play/playtv/upload/live/38024/images/913218410?srcmode=3&srcx=0&srcy=0&srcw=1&srch=1&dstw=512&dsth=512&type=0;https://playnow.pl/wideo/serial/29047186;W poszukiwaniu biblijnej prawdy;Historyczny;W 1908 roku Charles Freer, Chester Beatty i finansista J.P. Morgan wyruszyli na wyprawę przez Bliski Wschód w poszukiwaniu najwcześniejszych pisemnych wzmianek - dowodów chrześcijaństwa. Udało im się dotrzeć do serii wczesnych tekstów biblijnych, od wieków zaginionych, zagrzebanych w piaskach pustyni i ukrytych w bibliotekach starych klasztorów. Odkryli namacalne dowody chrześcijaństwa, z których pobrzmiewało jeszcze echo głosu samego Jezusa. Kiedy jednak teksty te zostały ze sobą połączone i przetłumaczone rozumienie źródła i ewolucji Nowego Testamentu, a zatem chrześcijaństwa, zostało odmienione. Poszukiwania, zamierzone jako znalezienie dowodów na umocnienie wiary, odkryły prawdę inną od spodziewanej. W programie poznajemy ich historię pełną tak zaskakujących odkryć, jak i pięknych pejzaży.
https://r.dcs.redcdn.pl/scale/play/playtv/images/catchup/c6d330fc-4478-47b7-96db-19185d1e5f01/TOMBS_OF_EGYPT_IMHOTEP,_THE_PYRAMID_CREATOR_S1_EP1_A51026842.jpg?srcmode=3&srcw=16&srch=9&dstw=420&dsth=236&quality=80&type=1;https://r.dcs.redcdn.pl/scale/play/playtv/upload/live/38024/images/913218410?srcmode=3&srcx=0&srcy=0&srcw=1&srch=1&dstw=512&dsth=512&type=0;https://playnow.pl/wideo/serial/29041298;Grobowce Egiptu: Imhotep, twórca piramid;Historyczny;Archeolog Zahi Hawass i jego zespół wyruszają na ekscytującą wyprawę w poszukiwaniu grobowca Imhotepa — największego uczonego starożytnego Egiptu i architekta Piramidy Dżesera.
https://r.dcs.redcdn.pl/scale/play/playtv/upload/live/38024/images/913218410?srcmode=3&srcx=0&srcy=0&srcw=1&srch=1&dstw=512&dsth=512&type=0;https://r.dcs.redcdn.pl/scale/play/playtv/upload/live/38024/images/913218410?srcmode=3&srcx=0&srcy=0&srcw=1&srch=1&dstw=512&dsth=512&type=0;https://playnow.pl/wideo/serial/29008580;Naziści: ściśle tajna nauka;Historyczny;Pod koniec II wojny światowej, kiedy zbliżał się upadek nazistowskiego imperium, wyszły na jaw najmroczniejsze sekrety III Rzeszy. Seria ukazuje historię badań naukowych prowadzonych przez nazistów.
https://r.dcs.redcdn.pl/scale/play/playtv/images/catchup/9d3df164-2b02-4c5d-ac9f-640a39cad55f/THE_GRAND_FISHING_ADVENTURE_S2_EP1_A51026906.jpg?srcmode=3&srcw=16&srch=9&dstw=420&dsth=236&quality=80&type=1;https://r.dcs.redcdn.pl/scale/play/playtv/upload/live/2060266/images/913218414?srcmode=3&srcx=0&srcy=0&srcw=1&srch=1&dstw=512&dsth=512&type=0;https://playnow.pl/wideo/serial/29004126;Wielka wędkarska przygoda;Inne;Dwaj bliscy przyjaciele — doświadczony wędkarz Ali Hamidi oraz były piłkarz i miłośnik wędkowania Bobby Zamora — wyruszają na wyprawę marzeń.
https://r.dcs.redcdn.pl/scale/play/playtv/images/catchup/b38eff87-43ef-41ad-a74a-03040898a6e3/COASTGUARD_SEARCH_AND_RESCUE_SOS_S1_EP2_A51026968.jpg?srcmode=3&srcw=16&srch=9&dstw=420&dsth=236&quality=80&type=1;https://r.dcs.redcdn.pl/scale/play/playtv/upload/live/2060266/images/913218414?srcmode=3&srcx=0&srcy=0&srcw=1&srch=1&dstw=512&dsth=512&type=0;https://playnow.pl/wideo/serial/29004120;Brytyjska straż przybrzeżna;Inne;Program o pracy brytyjskiej Agencji Straży Morskiej i Przybrzeżnej, zajmującej się zapewnianiem bezpieczeństwa, prowadzeniem akcji ratunkowych i egzekwowaniem prawa morskiego na brytyjskich wodach.
https://r.dcs.redcdn.pl/scale/play/playtv/images/catchup/d24a83f2-e0be-4430-8d91-ce8b288065fc/cover_pc.jpg?srcmode=3&srcw=16&srch=9&dstw=420&dsth=236&quality=80&type=1;https://r.dcs.redcdn.pl/scale/play/playtv/upload/live/15660407/images/1028917029?srcmode=3&srcx=0&srcy=0&srcw=1&srch=1&dstw=512&dsth=512&type=0;https://playnow.pl/wideo/serial/28048014;Zwierzaki z misją;Lifestyle;Zwierzaki z misją to serial dokumentalny opowiadający historie ludzi, których życie zostało odmienione przez posiadanie terapeutycznego zwierzęcia.
https://r.dcs.redcdn.pl/scale/play/playtv/upload/live/15660407/images/1028917029?srcmode=3&srcx=0&srcy=0&srcw=1&srch=1&dstw=512&dsth=512&type=0;https://r.dcs.redcdn.pl/scale/play/playtv/upload/live/15660407/images/1028917029?srcmode=3&srcx=0&srcy=0&srcw=1&srch=1&dstw=512&dsth=512&type=0;https://playnow.pl/wideo/serial/28048006;Zdrowe dzieciaki;Poradnik;Zdrowe dzieciaki to magazyn poświęcony rehabilitacji oraz zdrowiu dzieci właśnie. Pokażemy, jak zadbać o zdrowy kręgosłup dziecka, oraz w jaki sposób powinno się nosić plecak. Przedstawimy też porady ekspertów dotyczące prawidłowego siedzenia przy biurku oraz jak w domowych warunkach sprawdzić, czy stopy naszego dziecka są prawidłowo ukształtowane i jak przy tym dobrze się bawić z najmłodszymi.
https://r.dcs.redcdn.pl/scale/play/playtv/images/catchup/70db3b54-adb8-4dbf-ac69-447a97da7d67/DOM_98119734_v1_SERIAL.jpg?srcmode=3&srcw=16&srch=9&dstw=420&dsth=236&quality=80&type=1;https://r.dcs.redcdn.pl/scale/play/playtv/upload/live/13538155/images/833526683?srcmode=3&srcx=0&srcy=0&srcw=1&srch=1&dstw=512&dsth=512&type=0;https://playnow.pl/wideo/serial/27010563;Wyzwanie - nowe mieszkanie;Serial;Różnorodność. To słowo najlepiej oddaje to, co pokażemy w tym sezonie programu. Prowadzący Damian Urbańczyk będzie szukał idealnego lokum dla osób o rozmaitych wymaganiach i budżetach. Od niedrogich mieszkań w blokach z wielkiej płyty, przez apartamenty w nowych inwestycjach, po luksusowy dom pod Warszawą za kilka milionów złotych. Przekonaj się, co oferuje polski rynek nieruchomości.
